nose_x,nose_y,L_eye_x,L_eye_y,R_eye_x,R_eye_y,L_ear_x,L_ear_y,R_ear_x,R_ear_y,L_shoulder_x,L_shoulder_y,R_shoulder_x,R_shoulder_y
382.8456,117.8589,312.2422,117.5016,442.2437,123.2286,274.4834,125.7461,558.0959,324.0188,205.8573,321.5924,335.1956,161.9282
373.1565,119.0537,304.664,118.8288,435.6146,126.1653,270.0489,127.3314,549.0871,323.1448,194.8008,327.7172,332.6765,161.6081
369.6217,117.907,300.3194,118.9073,434.1696,121.885,266.5873,127.2759,556.709,320.6441,201.0405,325.4918,331.1438,162.209
369.6046,118.9056,300.2492,118.9816,432.0147,125.8035,265.821,127.5173,546.721,318.5215,195.7291,326.0952,329.9796,160.6235
366.9104,118.6293,298.2817,119.8379,429.1381,126.0989,264.1984,131.3238,544.492,319.8402,201.7184,320.7357,328.8811,159.3756
365.9825,117.563,297.5175,118.7521,429.5553,125.4212,264.4063,130.5311,545.553,319.2625,201.2126,319.9258,326.3594,162.2952
363.2462,119.5872,293.6666,121.8838,426.926,126.2668,259.1718,133.8036,542.8757,317.9851,195.1614,323.9826,326.4193,161.3277
362.3326,119.01,294.03,120.7672,424.9547,126.0466,260.0081,132.7088,547.6307,323.2341,191.8758,329.9669,325.9661,161.3756
361.7684,118.606,293.107,122.0354,425.7686,126.1145,259.277,135.6559,545.7728,318.9391,190.6225,331.5214,338.8568,163.2832
375.4778,122.5929,306.3649,121.3262,431.5604,130.9435,267.5561,130.3932,547.2865,322.2175,187.1069,330.17,342.5557,163.3848
378.8942,123.5627,309.0615,121.5185,431.5632,132.3321,267.9502,130.5646,542.7025,318.001,191.2021,323.9785,378.4814,145.2118
421.7747,108.4218,346.5337,100.9287,474.0181,131.2453,300.289,115.3715,563.5358,320.3893,218.8731,309.6758,434.7719,148.0205
475.6219,97.981,393.5255,98.3276,533.0988,93.661,340.3391,94.8033,598.1081,288.4615,249.0107,286.6638,435.294,146.4211
476.5726,96.2838,393.514,96.9225,535.6992,93.0751,340.4094,94.9473,603.7003,289.4042,250.4443,285.0758,435.3539,145.7398
476.5345,96.7171,394.7192,96.6441,534.2098,93.4428,342.0612,93.5423,599.1748,284.262,250.4187,280.969,435.1654,145.2439
476.0116,95.9044,394.1362,95.9592,533.1766,92.0258,340.9439,92.5867,596.3267,281.5703,250.5927,280.0566,435.8696,144.5584
476.7099,95.6603,394.8992,95.0168,533.2664,93.2014,341.5341,92.4443,594.6583,285.5719,252.093,280.1772,436.2459,143.3032
476.5397,94.8877,395.3054,95.0226,531.8699,93.204,341.5881,93.9495,593.2308,281.9874,249.2036,282.2504,436.5941,142.0266
477.675,92.9215,395.0266,92.2843,534.2444,91.9763,341.1739,91.2475,595.138,289.5967,252.4015,281.4228,436.8203,141.945
478.0748,92.9984,395.3389,92.4581,534.2191,92.1815,341.0944,91.3739,596.0873,288.631,247.992,282.1281,437.0681,142.3749
477.8881,93.0838,395.6379,92.5315,533.4283,90.7732,341.2797,90.0086,594.6276,288.0615,249.5274,282.7261,436.7542,142.5766
476.6969,93.5205,395.3377,93.8529,531.4797,91.6753,341.1973,92.9395,594.6525,288.7157,249.5845,283.4797,436.4523,142.2098
477.3445,92.4273,394.7869,92.3143,534.387,91.0989,340.9272,91.5867,601.2161,292.5963,248.5264,285.2368,437.0238,142.7247
478.0869,93.6653,395.6395,93.0438,533.7623,90.9885,340.8985,89.9171,594.4163,284.5195,250.5211,279.9216,436.6378,142.3611
476.9167,93.1881,395.3155,93.2187,532.6504,91.9461,341.6323,92.5174,595.341,292.5175,250.7764,284.8922,437.1874,143.4041
477.8678,94.0623,395.7737,93.8422,533.6409,91.5119,341.5381,91.5809,598.1432,288.538,248.0724,283.5372,436.869,142.757
477.5703,94.3913,396.0827,93.749,533.2724,94.3391,342.5205,93.3464,598.4569,292.4424,249.6663,283.9222,436.7807,142.95
478.0288,94.0906,396.0244,93.3152,534.5177,93.6604,342.3775,92.1824,597.739,291.0669,249.1871,284.8649,437.4472,143.0774
478.3351,94.3664,396.0427,93.9964,533.4703,93.7845,341.2786,93.5221,595.3234,285.8734,248.1992,282.8187,437.0812,142.3399
477.9348,93.3642,395.4979,93.2455,533.6371,92.5933,340.8227,92.7932,594.4364,287.5545,248.3903,284.5009,436.9838,142.4534
477.1974,94.2152,395.8766,94.0209,532.1722,94.297,341.8971,94.4649,593.7419,286.8455,250.1155,284.652,436.9203,146.3693
477.6279,97.0649,395.8806,96.3695,533.1667,92.7395,341.9421,91.6898,596.4761,288.9895,248.7505,282.6522,437.2864,147.5497
478.2301,98.0478,396.0728,97.2937,534.1133,93.3931,342.0981,92.2638,597.6098,286.6776,249.9445,282.901,438.1898,146.9374
478.3664,97.9021,397.1026,97.4501,532.9578,93.5351,342.8166,93.1333,597.2787,286.7206,249.0748,282.4465,436.2862,146.899
477.5414,97.4996,395.5625,96.7606,533.8577,92.6208,341.8347,91.1338,599.1268,285.4296,247.802,280.8208,437.6831,146.54
479.2044,96.7772,396.5108,95.4977,534.7189,92.6459,341.6537,90.1811,594.6511,287.5578,249.359,283.0925,437.43,147.1176
478.8794,97.1778,395.9832,96.279,534.2111,92.9505,340.9467,91.3147,599.0954,289.133,245.4109,285.0412,437.43,147.1176
478.8794,97.1778,395.9832,96.279,534.2111,92.9505,340.9467,91.3147,599.0954,289.133,245.4109,285.0412,437.7523,146.5028
478.3387,97.5871,396.8,96.8694,532.8425,93.6668,342.0807,92.4289,596.3421,285.5458,249.0771,282.7475,437.8232,146.2492
479.3268,96.6257,396.706,96.0387,535.717,93.0498,342.4466,92.0778,598.28,285.8838,248.0226,283.243,437.3447,146.0228
478.7726,96.1823,396.2869,95.0788,534.5022,92.0453,341.8037,89.879,597.9048,290.716,249.4584,285.0645,438.326,147.0961
479.4198,96.7664,396.561,96.3065,534.9863,91.5863,341.5465,91.1174,601.072,286.5005,248.3546,283.0793,442.5431,143.2961
482.9332,95.5824,402.1539,93.3537,533.6798,93.4294,346.48,88.9258,594.4466,291.7307,249.0902,282.5687,441.0994,143.5453
482.2315,94.3606,399.3876,93.2173,536.8089,90.7306,343.3732,88.7083,592.7698,281.6325,253.794,278.5612,440.2918,140.973
480.1346,93.408,399.0945,92.0436,531.0613,92.7038,343.7676,90.9037,589.7534,289.0412,250.3829,281.5579,440.9543,140.0909
480.3368,92.1321,399.4636,91.0509,530.7167,91.7056,343.6317,90.5128,594.22,293.0138,248.9275,285.2877,440.6237,141.267
479.4575,93.206,399.0166,93.0714,530.6494,91.1967,344.0954,92.2113,595.4388,290.6142,249.2047,282.8089,440.4696,142.2243
479.9973,94.0901,399.2666,93.1281,531.9757,92.394,344.8201,91.5202,597.3325,292.5905,251.1828,283.8808,441.8399,142.9783
484.6021,93.8223,401.0069,91.2727,539.171,93.1128,344.4735,87.216,594.8043,288.2284,249.361,284.1255,444.1176,144.9993
486.128,96.637,403.289,93.9195,539.6083,94.9562,346.5698,88.8315,591.7283,285.604,253.1582,278.4983,443.571,145.7674
485.7901,96.5022,402.4908,94.2041,540.1649,93.8305,346.0993,88.5549,596.8765,290.3312,252.442,282.5464,444.6504,148.2124
485.8568,98.1608,402.5603,96.7572,539.371,92.5446,345.1215,89.7761,596.4341,287.8978,252.9119,282.2313,444.2529,147.8117
485.5079,98.0664,402.3943,96.8598,538.7452,92.9753,344.8499,90.389,595.0391,285.9644,249.5802,282.7987,417.2495,108.5031
455.2664,69.4781,377.2403,71.1973,501.5659,85.8032,327.362,89.9904,567.7214,248.0489,271.2695,257.0421,417.193,110.3063
454.8335,71.7271,377.4745,72.9778,500.2859,88.4263,327.4291,91.9685,566.9672,251.5705,270.4785,260.4373,417.2269,110.7632
455.3162,70.307,376.5695,72.165,502.4547,84.2319,326.3517,89.0942,568.5401,251.2559,270.6837,259.5035,418.0582,108.8951
456.3174,69.2985,377.7692,70.7824,502.7852,85.2773,327.459,89.2036,569.3608,249.032,270.6414,258.3402,418.1741,109.1852
456.4032,70.0183,378.4306,71.6059,503.1731,86.0124,328.933,90.026,568.5566,247.8432,272.4899,258.2577,418.8799,109.3647
456.6083,70.6817,379.3022,71.7727,502.275,86.5774,329.4039,89.7169,569.1506,250.0825,271.7267,258.3769,415.2465,110.9333
452.59,71.436,375.266,73.4178,498.5056,86.2465,325.1947,91.0055,562.5803,249.4309,270.2328,259.2021,415.6351,109.4912
452.6701,70.3112,375.8258,72.3241,498.4161,84.9835,326.4222,90.1787,565.2999,248.702,270.1961,258.9296,414.9565,111.1418
452.3357,70.3838,374.446,72.5171,498.9296,82.5172,324.5055,88.2517,566.369,247.8252,269.7317,259.1165,412.5338,110.352
449.6357,70.1962,372.6178,72.576,496.7543,83.1433,324.0589,89.2671,566.1776,249.4982,269.2249,259.8857,409.1124,108.5699
446.2142,69.0544,369.1865,72.1981,493.9908,84.2302,321.4218,91.7451,564.0089,248.1328,268.9398,260.5387,409.7885,108.2223
446.8149,68.3852,369.4825,71.4713,494.0999,83.468,321.2144,91.2093,566.0925,249.115,268.3242,260.1083,409.593,109.5203
445.544,69.8923,368.8476,73.9465,492.4424,84.6418,321.0054,95.0128,565.0262,248.6665,269.2426,261.1368,407.6839,111.6064
445.62,71.2648,367.5108,74.0039,494.9582,85.4424,320.0609,91.9979,564.3573,248.4174,269.0547,260.4148,407.4762,110.0012
443.8571,69.5147,366.9903,73.7316,491.6381,83.2185,319.4689,93.3113,563.3799,248.1926,269.7655,260.8923,408.2108,111.6555
444.5373,70.2927,366.8142,75.0665,493.3175,82.6043,318.9838,94.3417,566.2441,246.9773,270.2676,261.7217,407.7802,110.6
444.7176,68.9464,366.5543,73.0802,494.0154,80.4274,318.8865,90.7672,565.5458,246.3159,270.1978,259.3982,407.4559,109.7821
444.575,69.1402,366.6437,73.1059,493.8638,83.2968,319.3454,93.1949,566.0299,249.2073,272.505,262.1049,408.5622,108.7731
444.3554,67.9663,367.318,72.9884,492.6219,80.4392,319.8175,92.6871,564.8274,244.0862,271.6401,259.4731,407.2606,108.4726
444.4532,68.3,367.2572,72.0802,493.6041,82.7201,320.7725,91.9198,566.7772,245.1079,270.5107,259.0976,408.2878,105.2809
443.9754,65.4761,368.1453,70.0573,491.2741,79.2718,322.0061,90.5852,564.8711,241.8173,273.6685,256.7847,407.3972,105.5249
443.3269,66.0043,367.8418,70.5034,492.0212,80.3245,322.8081,91.2628,566.5754,243.162,274.6472,257.1129,408.8359,105.5163
444.7185,65.7903,368.8665,69.8643,491.684,79.4864,322.0469,89.6355,563.9529,241.9232,275.1239,255.2175,410.7589,106.3303
447.4729,67.2777,372.0139,70.0426,496.5056,80.5933,326.8034,87.7472,571.8713,244.374,273.9735,254.9429,365.1716,143.2798
397.3867,109.854,332.0167,111.2487,440.3082,128.432,288.1119,134.0779,520.7678,296.3635,223.7894,304.2244,366.9922,141.8564
397.8817,108.8128,333.0547,111.2933,440.0076,127.1421,289.2512,135.1054,527.1954,296.4217,219.2771,301.7902,364.7624,142.7759
396.4189,109.67,331.3232,111.8591,439.1651,129.4713,287.8789,136.6698,521.6772,298.1797,221.2533,306.2499,365.7227,141.2364
397.54,108.3243,331.9685,109.9881,440.4893,128.0634,288.4704,134.2814,527.5911,297.491,220.4734,302.5937,365.6816,140.7197
396.9632,107.4355,331.6799,109.5625,439.189,127.3147,287.5261,134.9049,523.5029,299.7818,222.4001,307.0387,365.4446,141.7137
397.2012,109.5375,332.2802,111.1201,440.0647,129.6579,289.196,135.3782,526.7598,296.0484,220.3642,302.6477,365.0798,142.9036
396.7523,109.7613,331.4102,111.6766,439.758,128.6983,288.3932,135.12,527.1343,297.735,219.4329,302.9397,364.9559,142.8846
396.8008,109.503,331.6642,111.4122,439.4081,128.8687,287.9328,135.4489,520.6285,296.0048,222.3759,306.9612,365.3742,143.2395
397.2884,109.4402,332.0848,111.058,440.2997,126.9915,288.9512,132.7277,527.9329,296.5419,219.1286,303.4363,364.3386,144.9384
395.978,109.5464,330.2539,111.9632,438.8913,125.5607,286.3817,133.4176,519.9677,297.9626,222.4221,306.7893,365.2014,144.9297
396.8034,108.7623,330.627,111.534,440.0549,123.8007,286.5027,132.5908,523.4072,298.2509,221.7541,307.4644,363.8197,144.6401
395.3007,108.4522,329.6518,111.638,438.9948,123.4259,286.4559,132.9143,522.4911,297.5145,220.9464,307.5915,364.3906,143.6134
395.6427,109.8842,330.4492,112.9471,439.031,127.3281,287.8918,136.3616,528.0696,295.8472,219.0638,303.6053,362.0983,145.1432
394.3285,109.7641,328.0725,113.0261,439.058,126.7942,285.0717,136.118,522.9296,295.9651,220.4283,306.5203,362.4473,145.0203
394.3607,110.9332,329.2167,113.6197,438.7822,127.9446,287.2513,135.7819,527.3694,296.2097,219.1517,304.4229,363.6704,143.7271
395.8316,109.3388,330.5785,112.084,439.7824,126.8753,287.8963,135.0084,521.4716,295.0379,223.1724,304.8816,366.2881,143.4756
398.9914,109.1203,331.8824,111.5002,443.0908,127.1396,287.8756,133.4938,530.0319,298.7253,216.7821,300.2914,364.7303,143.2521
397.4737,109.5409,331.961,111.0232,441.7686,127.6781,289.6684,132.6285,527.1448,296.9125,219.3424,302.4116,364.777,142.0509
396.8661,108.7583,331.5912,110.3971,440.3154,127.5226,288.8041,133.1027,527.6809,296.8542,220.4732,301.464,364.702,141.75
396.8126,107.6787,331.1969,109.1653,439.9889,125.6852,287.8505,131.0858,527.538,298.0986,220.4421,303.3821,363.394,142.498
396.3544,109.6083,329.7709,111.5941,440.4372,129.5224,286.5667,134.756,526.7457,296.5901,214.0449,302.366,363.522,142.524
396.5031,108.5888,329.501,110.186,440.0422,127.2005,285.0596,131.7754,526.8868,298.075,215.2974,302.0987,363.3428,142.0951
394.8357,109.1165,330.1932,111.2571,438.0372,127.5637,287.8084,134.5668,527.6084,297.1479,218.746,303.2696,362.8663,141.7295
394.7798,108.9855,329.8629,110.643,438.0563,128.3138,287.3692,134.1593,526.9656,297.0891,218.4912,302.9218,365.7613,140.727
397.1895,108.8645,332.4363,109.9785,438.7172,129.2966,288.3793,134.1936,525.4049,296.9177,219.6514,302.642,366.5354,141.5776
398.7552,105.9329,332.9788,107.1389,441.9674,120.6899,289.3585,125.4794,527.6868,297.1733,220.1122,302.9785,366.3408,140.8067
398.7957,105.1154,332.5345,106.5118,442.4114,120.6836,288.7674,126.0358,528.6619,296.9699,219.9747,302.1516,366.0614,141.2218
398.9207,105.6864,331.992,107.3563,443.1956,122.9193,288.3258,128.6895,524.4899,297.8058,222.5363,304.0206,366.6422,139.9359
398.8488,105.8134,333.3001,107.0573,442.275,123.5467,290.4984,128.4588,529.4527,297.5874,219.9284,301.6632,367.1107,138.0192
399.1701,103.254,333.5326,104.9826,441.9487,121.1056,289.5857,127.2478,523.548,298.4348,222.143,305.3811,420.269,223.8311
457.1249,192.2935,392.8083,185.9751,504.8907,213.1266,356.2842,200.0622,578.1228,382.9751,290.986,368.7507,422.6957,223.2789
458.4778,191.0868,394.0222,185.8696,504.8081,210.8423,356.328,200.5022,578.1891,382.3783,290.3568,368.9549,422.4071,223.5022
458.7411,191.5595,394.9637,184.9145,505.0305,211.5268,357.7477,197.7733,578.6298,383.3482,288.8072,370.8894,424.2401,222.5695
460.0917,190.1567,395.498,184.2,505.277,209.675,357.0872,197.8427,577.6273,382.2191,291.2719,369.628,424.6821,222.0782
460.6167,190.2928,396.5226,183.5251,505.2524,210.3593,358.1545,196.6762,578.2786,382.4442,291.2382,369.8876,425.4957,222.529
460.8291,189.8136,396.4349,184.2055,505.5637,207.9583,357.8376,197.2151,579.0214,380.4887,292.8864,368.4303,426.325,221.7984
460.6149,189.3268,396.304,184.7775,504.0619,207.9854,356.8067,199.9336,577.5365,380.8774,292.5451,369.1738,425.1825,222.6405
459.8141,189.3896,395.2195,184.4561,504.2636,206.8428,356.2264,198.0789,580.0466,382.1634,293.1784,369.1111,425.2006,223.4159
459.0908,189.6039,394.9404,185.9944,503.5029,205.2763,356.1433,199.4075,580.977,381.1992,291.2329,369.7336,425.3319,224.0074
459.321,189.4716,394.8306,186.5157,504.8872,204.2485,356.5233,199.8228,581.5436,380.6754,292.1097,369.371,423.4526,224.3709
457.8965,190.2497,393.2368,186.5637,503.132,205.8846,354.74,199.5765,578.4606,380.5395,291.8459,369.1542,422.278,224.8859
457.6009,190.7712,392.4738,186.6573,504.5605,207.4219,354.6886,200.0043,579.3475,381.4511,292.0087,369.9875,422.9861,224.889
458.2857,191.3763,394.0446,186.1162,504.3651,207.887,356.416,197.8084,579.6682,381.422,292.4055,369.8824,422.6331,223.5785
457.77,190.8772,393.4377,185.8369,503.2776,209.1611,355.3923,199.8223,578.5187,382.3365,292.0674,370.4395,422.825,224.452
457.5637,190.5359,393.1214,186.9599,504.4331,207.3679,355.7605,201.1691,580.9252,382.5908,292.8462,370.2718,423.2676,223.6709
458.0861,190.1436,393.5042,185.9474,503.8148,207.2263,355.3896,199.7228,579.3459,380.8209,292.5648,369.5498,422.4635,223.7052
457.4341,189.8772,393.2989,185.7426,504.3755,206.3645,356.3457,198.6898,579.4972,380.1429,292.5132,369.4021,421.8318,224.342
457.2021,191.2311,393.0234,186.4767,503.7604,208.475,355.7636,199.484,579.4434,381.7695,290.4725,368.5735,421.8687,224.4586
457.7604,191.102,393.4015,185.699,504.6543,208.5398,356.1747,197.7242,578.881,380.4032,291.0363,369.7138,421.7996,225.3189
457.8213,192.2136,393.4615,186.4599,504.9434,209.9661,356.4137,198.6916,579.6824,383.1259,293.1549,369.067,421.4792,224.9349
457.6302,191.5815,393.4187,185.6752,504.9067,208.9116,356.5641,197.1015,579.2136,381.5859,291.9851,368.5945,421.3794,225.6283
457.39,192.0852,393.0664,186.7713,504.9343,209.0052,356.3102,198.6524,579.5647,382.5254,292.5025,369.9974,421.4504,225.9048
457.4994,192.0663,392.7522,187.0896,505.3198,209.3309,355.8646,199.6039,578.4498,382.4522,292.7104,370.4465,421.4893,226.3592
457.0211,192.0474,392.6134,187.4924,504.9964,207.7681,356.0592,199.2569,580.7501,381.9094,293.3051,370.0855,422.4532,225.2607
457.3942,191.2414,393.2094,186.9429,503.7482,207.2951,355.7522,199.4074,579.5498,381.8458,290.805,371.2697,422.4462,225.8428
457.5501,190.8005,392.9366,186.49,504.0803,204.7296,355.1491,196.9298,581.5579,381.8236,289.6141,370.1615,421.5075,225.9853
457.6857,193.1107,393.5008,187.5383,505.3394,211.1522,356.8888,200.1219,579.1984,383.0446,292.1941,369.7996,421.646,226.2766
457.3443,192.119,392.8978,186.6013,504.6536,207.8555,355.8575,197.3847,580.1593,382.9761,294.3222,368.0922,422.131,225.8955
457.4318,192.3946,393.2392,187.6174,504.1882,208.9728,356.1469,199.9768,578.9312,381.5756,292.7266,368.6118,421.7357,225.3804
457.4423,191.9195,392.8163,186.7078,504.6472,208.999,355.5934,199.2669,579.8851,383.0051,293.9318,368.4922,421.7903,225.1673
457.9981,191.9957,393.1089,186.557,504.8807,210.4963,355.4632,199.6854,578.1685,382.8905,291.202,370.7871,421.8729,226.3673
457.1989,192.2158,393.0088,187.3351,504.1197,207.7565,355.964,198.5546,579.2732,382.5895,292.8969,369.8967,421.4883,225.3075
456.7266,192.0125,392.8083,187.0266,503.765,209.03,356.0024,199.4777,579.7255,381.2779,292.5533,369.9265,432.5783,157.0443
465.0301,129.8803,405.7763,127.6998,504.5431,154.9627,369.4376,148.6796,569.858,316.9323,294.5755,311.4168,432.9195,153.1064
464.711,126.192,406.2594,123.8672,502.9084,151.027,369.9106,144.8318,571.2,315.9898,293.5424,309.5712,429.4739,156.7662
460.9286,129.1593,402.859,127.1703,500.7384,151.5464,368.1223,146.7623,575.0187,318.6012,292.1407,308.6457,428.3473,156.4162
460.0838,128.0607,402.1698,126.5985,501.1308,149.7097,368.1158,145.4445,572.1659,315.3074,294.4935,309.0207,428.9694,156.2075
460.6649,127.8085,402.511,126.7178,501.3092,149.8837,368.01,146.2032,572.348,314.4819,293.309,310.3111,429.7444,156.7999
460.9363,128.0846,402.7415,126.2468,501.1326,148.7182,367.9552,144.4859,576.0695,318.7318,293.0112,309.5403,429.097,156.2628
460.8774,127.3828,403.0641,125.846,501.7468,148.8599,368.955,144.0931,571.5491,317.0083,293.363,312.1432,429.2058,155.1812
461.2285,126.5615,402.8354,124.9422,501.985,148.2937,368.2959,143.6993,570.5311,314.5062,293.8883,308.7582,429.9051,155.8784
461.9319,126.8564,402.9384,125.0875,502.557,148.6149,367.7929,143.844,574.3452,317.3643,294.5971,312.5162,428.9869,154.2047
461.0435,125.8832,402.7103,124.0497,501.1901,148.3954,367.8239,143.189,570.9994,314.0079,292.9495,309.2328,429.3688,154.5927
461.5467,126.4898,402.8596,124.365,501.9208,149.4137,367.9585,143.844,572.4162,315.6961,294.3214,309.2607,429.0457,154.4139
461.4834,125.9656,402.7605,123.9094,502.0328,148.9682,367.807,143.4199,571.7993,315.9738,294.3511,308.4406,428.1354,155.4077
460.5052,127.0618,402.4922,125.0335,501.9856,149.5345,368.5816,143.7999,571.3716,316.5752,293.3513,310.8986,429.0121,154.7756
460.9761,126.3014,402.5435,124.6556,501.2644,149.093,367.7535,144.2851,571.7249,316.271,292.8941,312.5143,428.2427,154.5246
460.9191,126.4834,402.3812,124.0964,501.7771,149.9795,367.901,143.3504,571.3237,315.5358,293.6342,310.5752,428.9416,154.5736
461.2655,125.8083,402.1584,124.5065,502.2758,148.9803,367.2305,144.865,571.517,316.266,293.122,312.9858,429.2118,154.2054
461.4893,125.7187,402.0934,124.3225,502.2158,148.8688,366.7671,144.7914,569.8053,315.405,293.6151,310.2869,428.3312,155.8669
460.5708,126.9624,401.5934,124.967,501.0396,148.5104,366.4042,143.2791,572.4627,314.9544,292.9275,310.6061,428.1392,159.9807
460.2398,130.8364,401.975,128.6391,500.9309,151.0706,367.3625,145.2847,572.5542,317.2608,292.7583,311.4305,428.6688,160.599
460.1289,131.0506,401.8437,129.7733,500.7201,150.3917,367.2543,146.7436,569.7711,315.5654,294.3359,311.2751,427.6484,160.1431
460.2027,131.0072,401.2978,129.1142,501.28,151.7133,366.3156,146.3629,570.5396,313.8907,292.5396,310.5673,427.1664,160.6615
459.0354,130.7657,400.1301,129.7534,500.087,150.3105,365.2103,147.0877,570.4874,314.9608,293.5493,311.1826,427.7511,158.9314
459.5867,129.994,400.8994,128.4452,500.2057,151.1978,365.9269,146.9068,572.5762,315.937,293.3088,311.295,426.4616,158.6213
458.8966,130.5589,400.2397,128.5462,499.7922,153.0095,365.5824,147.4897,568.8945,314.2993,292.0269,309.4026,426.8166,159.2393
459.3391,130.5047,400.5806,128.3373,500.2801,152.0075,365.8065,146.0432,567.9923,315.2895,293.0847,310.3686,427.8923,158.17
459.7673,130.1349,401.537,128.0697,499.7104,152.5533,366.5081,147.041,569.7773,314.2995,293.6495,310.1162,428.3505,158.5226
460.4417,129.6557,401.2475,127.7195,500.6358,151.2025,365.6227,146.3153,570.2953,315.9837,293.9014,311.4971,427.2197,158.1482
459.7308,129.007,400.7697,127.3141,500.3755,150.928,365.515,145.8556,568.9886,313.9957,291.4954,312.2255,428.5888,175.3943
462.0756,141.3555,397.3824,142.8356,505.5328,157.594,357.0891,160.1807,578.5425,329.7628,286.1484,324.773,429.3632,174.5732
463.3255,140.2719,398.2466,141.6731,507.3088,156.8529,357.933,159.022,577.5055,329.6602,286.9685,324.5953,429.3573,175.3094
463.0111,141.2718,398.0776,143.3717,507.1203,158.3606,357.9463,162.0539,579.1069,329.6206,287.7595,324.736,429.5523,175.4051
463.5608,141.7723,397.8586,143.5912,507.867,160.7188,357.2754,163.91,579.6843,332.6551,288.7765,326.2461,429.6451,175.4427
464.118,141.5539,398.397,143.2117,508.8237,160.0265,358.1029,162.5222,578.8432,332.4686,287.8581,325.6475,429.6072,175.5813
463.3568,141.2814,397.9699,143.2528,507.3725,157.8138,357.4634,161.3506,578.3734,330.5821,287.4598,324.8478,431.4966,174.9738
462.85,142.9904,400.1246,144.7849,506.1048,160.1578,361.9931,164.7678,579.0123,328.6025,292.2422,324.3438,429.7305,176.5183
463.9558,142.3975,397.9817,144.0528,508.0869,160.0243,357.0191,162.7957,578.6699,332.7916,287.3327,326.051,429.7197,175.6537
463.7547,142.0977,398.3668,143.6695,507.6454,160.4374,357.7578,162.8675,577.4128,331.1129,286.2121,326.6301,429.4441,175.5883
463.9063,141.3417,398.2046,142.7386,508.7115,158.8272,357.9601,160.8841,579.5317,332.8023,287.5189,326.8864,428.9389,177.0629
462.4238,143.0162,397.279,144.7406,505.8824,159.3419,356.3823,162.4046,577.3975,329.33,287.0635,324.7662,428.5312,176.2645
462.2052,143.011,397.6663,144.3508,505.6755,160.7751,357.553,162.7406,577.6483,331.509,286.7507,326.4022,429.3366,176.2159
462.9057,142.3767,397.7029,144.3487,506.3843,159.3146,356.994,162.7743,576.2424,328.6124,287.2798,324.5097,429.4973,177.6333
462.9668,143.4315,397.7991,145.086,506.1918,159.6635,356.7823,162.6092,576.7173,330.7598,287.2077,325.4673,431.201,174.7589
461.4227,143.4169,399.7996,144.8045,503.0219,158.8331,361.4993,162.8039,576.2445,323.4876,290.2569,320.7711,429.4465,176.4557
463.1342,142.841,397.5519,144.4312,506.4741,160.3061,356.3749,163.1082,576.7823,330.6282,285.5346,325.3974,429.0169,176.5971
462.4978,143.4898,398.0607,144.7374,505.4073,161.2721,357.774,163.1448,576.5561,332.1454,286.6212,327.1045,430.1146,176.5468
463.2945,143.6046,398.5809,145.1759,506.1157,162.0971,357.8903,164.9633,577.3639,333.6555,286.9402,327.1675,429.1262,177.0554
462.6335,143.4883,397.8508,145.0758,506.0588,160.7338,357.4868,163.5142,578.0801,332.032,287.3166,325.6725,429.084,177.0201
463.0834,143.1354,397.5969,144.5384,506.3866,160.6694,356.4283,162.8687,576.9448,331.3533,287.719,324.9782,429.3289,176.7414
462.5729,143.3589,398.3177,144.7211,505.2824,160.8506,357.8644,163.2424,578.4902,333.3218,286.3696,325.5068,429.1438,177.0292
462.7381,143.4665,397.8586,144.9684,505.6841,160.6599,356.9812,163.1102,575.9678,330.8729,287.3336,325.2133,429.2744,176.8239
462.6656,143.0261,397.8696,144.501,505.3039,159.9446,356.756,162.3443,576.3887,329.4989,286.3778,324.6096,429.6622,175.51
463.1134,141.7655,397.9323,143.6034,506.1471,159.7099,356.7909,163.015,577.2576,331.5203,286.4009,326.5383,429.4145,176.0792
462.9632,142.4076,397.794,144.2033,505.9283,159.9942,356.6953,163.0782,576.0121,330.066,286.7451,324.9327,429.5131,176.1386
462.7301,142.8049,398.0952,144.3929,505.3116,160.4086,357.0616,163.1265,575.9485,329.6917,286.8203,325.9354,429.9121,177.4391
463.6319,143.7345,398.0929,144.9384,506.1937,161.6321,356.3129,163.5965,577.6124,331.8791,287.3732,326.6517,428.4252,177.1927
461.3646,143.8621,397.0447,145.5083,504.0788,160.879,356.5502,163.9378,577.1093,331.0185,285.9705,326.0145,446.7495,126.3677
485.5728,99.264,413.9167,98.2864,529.9938,138.3737,368.7757,133.8919,593.0256,299.2775,292.434,300.4824,447.1874,124.2109
485.7461,98.3904,414.6595,97.6261,529.5119,139.1521,369.8226,134.9686,590.876,296.2479,293.2142,299.1212,447.7961,125.6137
486.3159,98.9108,415.0214,97.6688,530.1326,138.1209,369.8806,133.3794,593.2086,298.7168,293.9674,300.9549,450.3459,127.5535
488.3872,100.0612,416.8689,99.34,531.1946,137.761,370.6058,133.9697,593.1796,297.1583,294.2884,300.689,449.0909,127.5345
487.1391,100.1311,416.4168,98.7503,530.1669,137.2828,371.0116,132.2381,593.6355,299.6968,293.6302,301.6153,448.6243,125.6057
487.1147,98.4067,415.7786,97.1394,530.3882,137.1489,370.0472,132.1763,593.5938,299.8038,292.5181,301.4,446.9801,126.3684
