nose_x,nose_y,L_eye_x,L_eye_y,R_eye_x,R_eye_y,L_ear_x,L_ear_y,R_ear_x,R_ear_y,L_shoulder_x,L_shoulder_y,R_shoulder_x,R_shoulder_y
429.621,285.825,474.8884,238.9358,391.3335,234.2763,532.2782,248.2988,341.356,238.6506,605.8446,420.3865,263.4817,408.0377
430.1839,285.2886,473.9145,237.3282,392.2071,233.3766,530.7808,241.6432,343.4567,233.9545,,,,
607.4722,419.8917,265.2011,405.9173,427.4094,289.0247,471.9362,240.2557,387.7498,238.1589,531.2468,245.7639,338.4106,242.1029
605.0067,419.4269,264.5913,405.9424,425.5009,288.2048,470.8412,239.9066,386.83,236.7736,531.3705,246.7848,338.3897,240.5728
606.4603,420.3619,264.3347,406.2629,375.6914,325.0369,419.188,275.9702,334.0395,275.9779,477.7604,266.0614,282.7774,266.8106
544.7755,393.397,225.8991,397.9615,376.4016,324.9599,418.9934,274.9935,334.1723,275.7911,477.6597,261.9542,283.06,265.0432
550.5339,393.6234,227.8706,397.8965,382.0516,326.2212,424.3343,276.516,339.3347,276.5052,480.209,260.491,285.9685,261.8914
547.0265,388.7732,232.0941,391.3912,382.1092,324.4207,424.7702,276.3855,340.0048,275.8678,480.3741,267.251,287.1774,267.0418
544.934,392.3586,231.2046,393.9904,381.8806,324.0494,425.0015,275.9276,340.1461,275.15,481.4538,266.1462,287.5875,265.1964
544.2337,391.2656,230.3785,391.9668,375.0659,322.9727,417.855,274.8419,333.8155,274.4605,475.3661,262.2885,282.853,262.416
546.9362,387.3752,227.198,393.4564,377.6157,322.1252,421.3242,273.7367,336.1765,272.9656,478.9506,264.6172,284.3954,263.3607
545.6747,390.0474,227.4664,394.1502,379.9541,309.5538,423.1126,261.2622,338.0435,260.4389,479.9659,250.6602,286.293,249.4789
546.09,375.7526,232.8387,381.0587,377.3789,306.7417,420.6573,259.905,336.6432,258.5248,478.0342,252.4107,286.5378,250.0355
545.5397,372.9788,237.4568,378.1413,377.831,306.2184,421.1174,259.4955,336.8169,257.4894,477.1565,254.1211,285.5269,250.3877
543.9792,376.7248,236.6941,380.8002,375.4414,308.7064,418.3131,261.014,334.8691,260.1658,475.3643,252.8472,284.8875,251.3461
544.2798,378.4584,230.4492,386.355,373.8942,309.0106,417.4755,261.6721,333.916,259.6899,475.1121,253.2854,284.5128,249.5104
543.2404,377.8639,234.9872,382.1169,374.5581,308.1387,417.9232,260.4962,334.3098,258.8979,476.0737,252.1623,285.2462,249.3501
544.3618,378.0958,236.088,380.5992,371.2406,304.9037,414.073,258.25,332.067,256.8889,472.8091,254.0191,285.14,251.5093
541.8953,382.7099,236.5003,384.7625,377.5519,304.2704,420.8626,257.6922,337.2999,255.9713,477.8001,252.5118,287.7156,249.1042
541.1874,376.0563,238.208,379.7399,377.0968,304.6371,420.4921,258.3701,336.9603,256.2293,477.5323,253.503,287.1827,249.2934
545.4944,377.7484,236.9292,381.6048,376.5433,305.2113,419.6844,256.946,335.5969,256.458,478.4071,249.9904,286.3231,249.8032
549.9597,380.1922,233.6957,385.4219,372.702,297.2626,415.1911,250.4396,333.2735,249.3172,473.2191,247.0021,285.5286,245.4126
550.0472,379.0791,230.3877,388.0434,370.6445,295.2678,412.6059,250.3696,331.7686,248.521,468.8041,247.1848,284.2252,244.0042
545.6647,375.8758,233.7655,382.0214,374.4106,292.5062,416.7678,247.4786,334.8035,245.3839,473.0325,246.0784,286.4922,241.7999
552.358,380.1635,230.9862,384.3896,370.8645,291.8364,412.5473,247.1573,332.0685,245.4559,468.0511,245.1616,284.2717,242.1584
548.0983,373.1843,230.334,378.9571,374.5013,290.8392,417.0887,245.5511,335.3794,243.1088,473.3706,243.124,287.3451,238.3456
557.0851,379.2593,230.8928,384.8663,409.1355,281.9205,456.118,232.7963,366.7722,233.0912,521.6444,244.1829,315.3779,244.6535
602.4888,421.8887,231.2588,405.0375,408.0797,279.8341,455.5443,229.1711,365.0479,229.4662,521.3359,238.717,313.0167,239.1106
601.4695,418.0109,229.4472,404.5123,406.8556,281.9148,453.8411,230.7067,363.2899,231.7724,520.7471,236.9196,312.2069,239.5018
603.984,419.845,230.2477,402.141,407.7087,283.7075,455.5681,233.597,363.7926,234.2698,522.2668,243.8903,311.2292,245.3467
600.8503,420.6492,227.6985,404.0515,408.272,281.1713,453.1642,231.4775,365.6787,232.3192,518.7507,240.8934,315.5804,243.5101
597.016,414.9522,237.4203,404.6743,408.329,281.1999,454.7228,231.0334,363.9906,232.7194,519.7007,238.6145,311.6807,242.5666
598.3704,414.5966,231.0206,401.3574,409.7729,282.6938,455.44,231.1882,365.603,232.9582,519.6013,237.6119,312.882,241.7816
602.6175,420.5295,227.2731,406.799,408.2896,280.3099,452.5205,230.6705,364.7811,232.6322,517.7488,237.7734,314.572,242.9773
588.4988,422.039,238.7279,407.3847,407.6572,281.4014,452.6606,230.385,364.8898,231.7702,518.4376,237.0753,314.9013,240.7597
596.5594,412.9742,236.0828,404.7529,410.5002,282.6152,454.9312,232.1998,366.3465,233.5624,518.4319,239.4376,314.1231,243.5367
596.8605,411.5904,236.5145,404.2142,409.8799,282.3118,454.9128,231.963,365.9126,233.3577,519.6152,240.187,313.9973,244.0883
598.8284,412.76,234.7209,404.9539,409.1855,283.3138,455.4331,233.6872,365.7028,233.1328,519.5111,243.9063,313.0068,243.3804
594.5231,412.7977,235.9225,404.4097,410.9606,281.9484,457.5128,233.1036,366.9196,232.5674,518.9056,243.0862,312.5471,242.0009
595.8431,411.9635,231.6674,402.1526,411.4333,279.4171,455.7661,229.9782,367.9464,229.9342,517.413,238.8965,315.4533,239.9046
595.5693,413.619,237.6487,403.4376,412.7362,279.6575,457.7648,229.8018,367.5581,232.1345,519.3585,238.5312,313.4367,244.0928
599.4985,412.9236,231.7464,403.5709,411.1717,281.3875,455.9119,232.3492,367.2108,232.2134,518.387,241.618,314.6105,242.668
594.5787,410.2258,241.9286,400.2121,411.9099,283.2911,458.0767,234.3593,367.9121,233.9288,518.7878,244.2048,312.9414,243.5263
597.9317,416.1734,227.9382,406.3167,410.3914,281.3113,455.1859,232.9077,366.8014,232.863,517.6852,243.0228,314.6529,244.1532
594.1632,409.7607,242.1899,400.2414,428.6251,249.0746,470.4739,201.5995,382.118,207.2549,527.6194,203.5802,328.6666,216.7267
592.7441,341.5987,278.4415,353.2933,427.1615,249.6024,468.897,202.6171,381.8274,207.2611,526.132,203.2951,329.9629,214.4358
596.6796,326.5053,279.1556,343.2229,425.2578,249.315,468.4743,202.4206,380.0591,206.2597,527.4121,205.629,327.7255,214.6148
594.6376,343.0363,276.8332,351.522,424.8958,249.9049,468.9419,203.7797,380.1277,206.1228,526.9226,207.8521,326.9883,213.3556
593.3203,342.1279,276.5992,349.5067,425.1603,250.4424,469.293,203.0914,379.4165,205.8843,528.0103,205.6071,325.6842,212.485
595.4783,342.7862,275.6609,350.9638,427.786,251.5859,470.9175,204.3143,382.1124,207.8879,528.1022,206.3108,328.2365,214.5726
592.4552,344.2209,277.4039,352.6978,427.9741,254.4171,472.5593,208.5219,383.3934,209.2288,529.5536,212.1517,329.3649,214.0948
593.2671,346.9489,278.7803,350.8836,427.7164,252.8355,471.046,207.1069,382.8785,209.1404,527.6222,210.8291,329.0923,215.9829
593.9102,345.3859,278.1851,353.2,427.7849,253.9094,471.6501,207.7441,382.5091,209.5289,528.1758,210.5979,327.8613,215.1096
592.4021,343.3168,276.6141,351.8047,428.6204,253.8851,472.8301,208.1678,384.635,207.8856,527.5153,211.7208,330.3389,211.356
595.916,335.7661,275.448,348.0895,428.7798,252.0365,472.1721,206.9974,384.4156,207.8947,527.4149,212.3863,330.7153,215.0524
596.7606,335.725,277.0785,347.9938,429.9535,253.4206,473.3442,207.5647,384.6651,209.7342,529.0258,210.1201,330.0282,215.3503
590.858,341.0489,280.0401,348.4663,429.7067,252.1211,473.1958,207.3635,385.4341,208.0808,527.9493,213.215,331.4137,215.3297
596.5762,336.0021,276.7037,349.7068,428.9661,252.4127,472.6127,206.874,384.2166,208.0731,528.5,210.3899,329.7914,213.5772
591.5766,346.7982,277.6503,350.7207,429.6021,252.4306,473.7944,207.1978,384.3776,208.0353,529.4228,212.4425,329.0147,214.8397
589.6472,344.8429,278.0277,350.1598,428.3281,253.6245,472.9154,208.3447,383.6007,208.6616,528.6156,213.7991,328.5664,214.8148
589.7076,347.6158,277.9382,351.888,428.8799,253.7069,472.253,208.7572,384.7214,209.3901,526.3881,213.2531,330.5075,214.9845
594.5016,334.4899,275.7686,349.9558,347.8357,275.942,390.3121,225.4617,301.7981,230.473,450.3032,205.5464,247.9988,217.7603
522.7983,329.5803,196.5483,337.4057,345.6213,275.1625,389.0452,225.4524,301.9144,229.1898,450.376,207.4972,250.1272,215.639
529.4969,339.9465,195.782,334.907,344.6447,274.9035,388.0494,223.9533,300.8451,228.5378,450.2635,203.4737,249.7638,213.5567
529.3148,341.1704,196.7486,337.6467,344.1719,273.2021,387.8186,223.9193,300.3837,227.683,448.3733,207.5533,248.3567,215.389
523.8817,334.4136,198.5879,332.4915,344.6424,274.6802,388.0638,226.2271,301.9479,229.9014,448.7551,210.1341,250.4859,217.7104
524.0899,335.1725,195.8855,335.1729,343.7102,272.9568,387.1999,222.9989,300.1483,226.1031,447.9068,207.6811,247.6458,214.9895
517.1039,332.5013,190.63,339.3197,345.2223,273.9248,387.7412,225.0901,300.5778,229.5573,447.3842,208.235,247.9334,218.5862
525.6407,336.5595,197.6298,335.9241,345.6456,274.0594,388.7248,225.112,300.2213,228.6479,449.6407,210.7801,247.0898,219.8618
523.339,334.3697,193.2774,337.4282,344.6495,274.9902,387.2397,225.3522,299.4797,230.1104,447.6354,206.9886,246.7089,218.1127
528.3484,338.4724,196.2721,336.7942,345.4259,275.6578,387.5639,224.9852,298.8177,230.3285,448.3754,205.9248,245.504,219.247
524.5933,332.8201,193.5193,337.3379,344.1563,277.1033,388.0099,228.0177,301.1522,231.6976,449.29,209.9886,249.9491,217.4654
525.2861,334.4773,197.092,334.0709,344.2508,276.1216,388.5357,225.5619,299.9491,228.9217,450.7154,208.852,247.2661,216.5757
516.8229,330.9962,191.8239,337.8105,344.7291,276.4072,388.6366,226.8248,299.1364,231.1515,450.2517,211.7002,246.136,221.5883
528.1782,339.5803,196.1732,336.9623,344.9543,277.0864,388.6227,227.2877,300.4526,231.771,450.1007,209.8679,248.295,219.5055
526.4214,336.8698,196.8829,333.2497,343.6854,275.5141,387.3711,226.1666,298.7234,230.3149,449.0104,209.7331,246.4947,219.1317
527.7712,338.9811,198.297,336.5954,343.6183,276.0443,386.7102,226.9721,298.8908,231.3116,447.4067,210.0546,246.6942,219.7035
526.949,337.7395,194.9741,336.4772,342.4678,274.7759,386.723,224.9193,299.6191,228.0986,450.9366,208.951,249.7561,216.2348
518.0631,332.9112,195.1815,335.235,343.8633,274.1459,387.3193,225.6221,299.7685,229.6013,447.4644,210.4258,247.2672,219.061
522.9135,335.573,196.1346,336.6451,342.1388,274.4247,386.0057,224.5352,299.271,228.1807,450.4921,207.9657,249.8574,216.3483
520.4341,333.2526,194.8175,335.1575,342.1723,275.4501,386.2809,225.1573,298.8277,228.6892,449.9474,208.6127,248.0908,216.715
520.0627,331.1867,193.4216,337.7722,342.0247,276.0234,385.6765,227.1868,298.5941,230.618,447.7715,209.0898,248.0248,216.804
527.8381,337.6147,197.9874,334.5424,342.3293,275.6306,386.5294,225.4012,299.071,228.6725,450.6643,207.0978,248.8414,214.712
521.3156,330.3452,194.9048,335.0847,343.3454,276.5106,387.5624,226.4452,299.4143,229.4155,449.9072,208.6594,247.4581,215.5643
517.6034,331.0443,193.7065,334.8917,325.6325,236.1174,358.2612,199.5994,296.7727,199.7282,410.1724,184.4486,264.684,185.2072
487.2454,312.924,216.65,315.6578,327.2319,234.9077,360.4397,197.4851,297.4875,199.7187,411.7004,184.6842,263.7289,188.2353
480.9562,315.2549,211.833,321.4353,325.0161,247.9413,357.5194,210.1658,294.7222,211.2223,411.0392,188.0837,490.058,312.9364
219.9636,314.1819,323.9312,253.468,356.6595,215.7233,293.8486,217.3751,411.301,192.9419,491.2611,312.9404,220.7039,314.9161
323.4848,253.8807,355.6406,215.7382,293.0827,218.0472,409.8829,192.2812,490.2521,313.8105,220.0002,316.2678,325.4122,252.7687
357.2014,215.0191,294.2939,217.5488,410.5048,192.7772,261.6241,199.8139,489.7627,312.9981,220.649,315.9565,328.0639,254.7781
359.4788,216.5251,296.0518,219.4388,410.5239,192.8,261.6718,200.7042,488.7911,313.3707,219.0933,316.8788,326.7026,254.426
358.9371,216.6072,295.7251,218.7918,411.22,195.4104,262.3879,201.2981,488.3842,311.5823,218.7393,316.8697,326.3801,257.4753
359.0188,217.756,294.5141,222.2351,412.162,191.3979,260.5218,200.4616,483.5821,312.5563,212.7357,319.6129,325.3183,254.2548
357.2148,216.6414,294.1463,219.2779,409.4658,195.4582,260.9757,202.4568,488.357,312.5233,219.1641,316.2224,325.3791,254.7796
357.8337,217.0204,294.2603,219.1387,410.4568,195.3452,260.9868,201.0267,487.7317,311.5284,219.1747,315.1224,324.7224,258.8243
357.024,220.7519,293.7545,223.0448,410.5366,196.5965,260.9763,202.8658,487.4459,312.4006,219.9369,317.4276,327.2835,258.9008
359.2169,221.1806,295.7976,223.3228,411.0988,197.2719,262.0671,203.6016,490.2234,313.527,219.511,317.5709,328.2914,256.5914
359.6887,219.1958,297.2806,222.0059,411.4918,196.858,264.1211,204.2672,490.1493,313.7061,220.1814,317.5821,326.3856,257.1312
358.8303,219.7653,295.9802,221.7992,411.7944,197.7294,263.1132,203.4116,491.0964,312.0755,219.496,317.786,327.5267,256.798
359.572,219.2945,296.506,221.6511,411.3374,197.9588,262.825,204.5919,490.9221,314.2317,219.8888,319.8007,326.7797,257.373
359.1525,219.9369,295.6463,222.2422,411.1561,198.8247,261.9513,205.1824,490.323,311.2798,219.5385,317.4539,326.1942,257.3753
357.4982,219.9274,295.2969,223.1498,410.4663,196.9924,263.3067,205.5841,492.8871,312.7314,219.981,317.1876,418.9249,302.8086
459.6211,261.7773,377.6693,258.3807,506.8795,274.7141,320.6274,268.695,562.1462,411.0875,258.4773,405.1616,434.9199,296.8079
475.5967,258.8424,394.8776,253.7629,521.075,276.1378,337.4911,266.3396,572.9263,409.5115,271.7984,400.4018,443.9295,290.7937
484.0634,252.489,403.8435,247.1653,527.4282,269.2637,344.2491,258.6058,575.8033,407.9103,273.8099,399.1068,410.1549,289.0251
451.859,249.835,370.4641,247.8201,501.6118,264.0013,318.0818,260.1884,562.3959,400.0977,255.4906,402.3365,401.0161,286.2874
440.7026,245.6941,360.3767,245.7822,492.8773,260.5728,310.6397,262.6273,561.7419,402.2267,254.2087,401.2494,382.5552,286.7305
423.0938,244.7489,342.878,247.2856,482.5204,258.026,298.2047,265.169,556.8972,401.9377,249.5993,401.2827,395.9559,283.3038
436.5632,242.8333,355.3333,243.6739,492.2933,259.8694,307.3443,263.5545,565.5618,403.7378,255.0482,401.423,418.9603,272.5023
459.7878,236.4281,379.6259,232.4672,506.7407,259.273,326.3567,251.9389,569.7163,403.3445,263.0726,398.8954,386.4548,274.0934
426.4481,233.8321,347.9585,235.2918,483.4266,250.6146,303.4424,255.2728,560.3741,402.1693,249.1351,401.8995,398.9845,275.7875
438.8346,236.2219,357.5428,237.7625,491.4607,253.3469,308.3416,258.5259,566.6098,396.488,254.0215,399.6506,412.4639,280.7912
453.4637,242.3358,371.5065,240.7584,503.8825,262.9002,319.0045,260.8347,569.2195,406.4354,258.666,402.6688,409.136,278.2307
449.7037,240.5676,367.8745,240.0508,500.9742,262.7098,316.3022,263.2058,568.2833,404.6648,256.58,402.7469,446.7741,279.8077
489.8977,245.4645,407.9269,238.4024,536.076,273.4472,350.4659,258.0334,577.4124,410.8217,278.9152,397.0682,391.4895,276.8004
430.6172,236.3599,350.1711,239.0469,485.4978,253.0374,302.7913,261.1045,560.1675,401.4886,252.5284,400.863,417.0966,276.1799
457.4557,238.856,376.196,237.522,506.8727,260.5793,323.7773,259.3249,571.8024,404.9451,263.6923,399.747,428.01,268.7233
468.2549,235.3751,387.2367,231.8427,513.6384,264.3719,331.2028,258.4375,572.165,406.9284,267.4216,399.6006,396.2422,280.1458
436.2134,238.0414,354.7904,241.8057,493.3578,252.2188,308.0817,262.017,570.9466,401.2589,255.5969,401.9831,412.7667,282.4546
453.8267,242.213,372.1303,242.479,507.5363,258.9982,322.3289,260.8622,573.7876,402.93,263.9668,399.1834,464.6713,246.6642
509.4803,203.7637,432.2883,199.475,569.5051,207.6498,390.7902,195.232,613.4997,350.4295,324.9933,344.7717,464.7902,246.5662
507.8395,202.3534,431.0769,200.4183,568.3005,203.6051,389.9308,197.0961,616.7211,351.5914,324.9559,346.4521,464.5975,247.1891
508.2686,203.5081,431.4857,200.8627,568.6177,205.5942,390.3579,197.2291,615.6441,351.0456,325.2712,346.9146,465.6069,248.0967
509.7825,205.0424,432.6589,201.2568,569.283,208.2359,390.9023,197.3106,613.6522,351.7282,326.0317,346.5524,468.0383,241.3142
511.2716,198.6886,434.2169,195.053,568.1401,202.3484,390.9049,192.1478,615.3323,352.0833,324.2384,344.8192,468.7108,244.8143
512.126,201.8375,435.5636,197.648,569.3542,203.0102,392.7791,191.4494,614.8088,350.9679,326.2166,344.1052,474.1946,250.1039
517.8784,207.1714,440.2317,202.575,572.1448,206.9745,394.5521,194.3566,613.991,354.3779,324.7903,348.8373,475.7964,248.2281
519.475,207.6934,441.9095,202.0936,571.5286,212.4883,394.9871,197.6861,612.4135,355.2173,326.068,345.6675,473.6765,245.4602
517.2222,205.8442,441.317,199.4696,569.3607,211.3044,396.0845,194.6266,611.0807,355.3276,325.8179,344.4221,474.4539,245.0125
518.6548,204.339,440.9476,197.9966,571.7222,210.6803,394.4238,194.2711,611.4935,352.1841,326.2025,345.9408,474.4669,246.5183
517.7604,205.9697,441.2308,200.1356,569.5244,209.6175,395.0032,194.3829,613.9085,355.4859,325.0382,346.2813,473.2225,243.6039
517.7243,202.5129,440.0838,195.9453,571.1184,207.955,394.0105,190.8532,612.0739,352.055,325.281,344.5598,473.3991,244.817
517.7786,203.7359,440.5281,197.6275,571.9659,208.8761,395.1841,192.5647,611.6534,351.3561,325.33,344.287,475.233,244.3731
518.7137,203.873,442.0944,197.8234,571.0806,209.0162,395.9328,193.192,612.1253,351.2458,325.6859,345.8143,474.3708,243.6871
517.4955,203.9455,441.7655,198.4841,570.2156,210.329,396.936,195.7451,611.6815,356.0505,327.0304,345.0891,476.6888,245.327
519.3035,204.9904,443.649,199.4597,570.3126,208.353,397.6057,193.8124,613.5458,354.9074,326.4427,345.6682,476.3948,246.3401
520.0432,205.7533,443.1111,199.2008,571.9861,209.8337,396.3522,193.0071,612.5481,351.873,327.6707,343.8197,476.9799,246.7467
519.8786,206.0755,443.476,200.4208,571.4918,208.926,397.1112,194.2481,615.8246,357.3805,326.5082,345.8222,477.1766,246.6153
520.4007,205.0207,443.1617,199.2658,572.2125,206.7665,395.7465,191.781,614.2588,351.0238,326.2897,345.2534,476.5211,245.304
